# gruntz match baseline - generated by scripts/match_status.py. DO NOT hand-edit.
#   units rows:     unit  n_functions  matched   (matched = at 100% fuzzy now;
#                    the README's per-module 'exact' uses objdiff's byte-exact count)
#   function rows:  unit  function  best_pct  cur_pct  tries  src_hash
#   best_pct = best-ever (max) objdiff fuzzy% - the REGRESSION gate (may be 100%).
#   cur_pct  = fuzzy% at THIS commit - `diff <revA> [<revB>]` two commits to see
#              the moves (e.g. unit 5->10 fns, a fn 10%->40%) while best_pct holds.
#   tries    = times this function's source fingerprint changed (how much it has
#              been worked on - high = hard to match).
#   src_hash = per-function source fingerprint (editing a fn bumps tries + resets best).
# Query: scripts/match_status.py check | status | summary | diff <revA> [<revB>]
# [units]	unit	n_functions	matched
adler32	1	1
netmgr	?Stub_0b5460@CNetMgr@@QAEXXZ	0.0696	0.0696	1	e38c203badd0
netmgr	?Stub_0b6000@CNetMgr@@QAEXXZ	3.7037	3.7037	1	1992ff20e6db
netmgr	?Stub_0b78b0@CNetMgr@@QAEXXZ	0.9346	0.9346	1	27d1d23cfed8
netmgr	?Stub_0b7b10@CNetMgr@@QAEXXZ	0.1869	0.1869	1	69b777ae3da2
netmgr	?Stub_0b82e0@CNetMgr@@QAEXXZ	0.6329	0.6329	1	06741dc1b576
netmgr	?Stub_0b8b10@CNetMgr@@QAEXXZ	0.9009	0.9009	1	a7954c6ef491
netmgr	?Stub_0b8cf0@CNetMgr@@QAEXXZ	0.2367	0.2367	1	4d076c41407b
netmgr	?Stub_0b9750@CNetMgr@@QAEXXZ	0.0828	0.0828	1	473ec0b18380
netmgr	?Stub_0bc070@CNetMgr@@QAEXXZ	2.5000	2.5000	1	e0bdee8e3c51
netmgr	?Stub_0bc110@CNetMgr@@QAEXXZ	1.5873	1.5873	1	ee205d45f35f
netmgr	?Stub_0bc460@CNetMgr@@QAEXXZ	0.6098	0.6098	1	7f569bf9f867
netmgr	?Stub_0bca50@CNetMgr@@QAEXXZ	0.7353	0.7353	1	c2409ea76a39
netmgr	?Stub_0bcf20@CNetMgr@@QAEXXZ	0.5263	0.5263	1	64807d212733
netmgr	?Stub_0bd000@CNetMgr@@QAEXXZ	10.0000	10.0000	1	ce791a8d971a
netmgr	?Stub_0bd030@CNetMgr@@QAEXXZ	2.9412	2.9412	1	3fd8cce3b4a2
netmgr	?Stub_0bd0b0@CNetMgr@@QAEXXZ	0.8696	0.8696	1	a0120f2d1b3b
netmgr	?Stub_0bd180@CNetMgr@@QAEXXZ	1.3333	1.3333	1	7a303d37754b
netmgr	?Stub_1776a0@CNetMgr@@QAEXXZ	0.1220	0.1220	1	03a37f1e9804
netmgr	?Stub_1780b0@CNetMgr@@QAEXXZ	0.5333	0.5333	1	8cce16174436
netmgr	?Stub_178280@CNetMgr@@QAEXXZ	1.7391	1.7391	1	960076c6dc43
netmgr	?Stub_1782d0@CNetMgr@@QAEXXZ	0.7692	0.7692	1	3d5e6ab20d5b
netmgr	?Stub_178e20@CNetMgr@@QAEXXZ	1.8182	1.8182	1	d73ccc988574
netmgr	?Stub_178e90@CNetMgr@@QAEXXZ	3.0769	3.0769	1	5c23dd127764
netmgr	?Stub_178eb0@CNetMgr@@QAEXXZ	1.9048	1.9048	1	900c6a27e881
netmgr	?Stub_178ef0@CNetMgr@@QAEXXZ	1.0256	1.0256	1	03dc6d8ca6e2
netmgr	?Stub_178fc0@CNetMgr@@QAEXXZ	1.4815	1.4815	1	5ba1d15cabe5
netmgr	?Stub_179090@CNetMgr@@QAEXXZ	1.2903	1.2903	1	ef65931c1dce
netmgr	?Stub_179130@CNetMgr@@QAEXXZ	1.0526	1.0526	1	182a2217e439
registryhelper	?Close@RegistryHelper@Utils@@QAEXXZ	100.0000	100.0000	2	3006effbcfa9
registryhelper	?GetRegistryKey@RegistryHelper@Utils@@QAEHPAXPADPAPAX@Z	100.0000	100.0000	2	2494e3a334cf
registryhelper	?GetValueDword@RegistryHelper@Utils@@QAEKPADK@Z	100.0000	100.0000	2	a083ead58d19
registryhelper	?GetValueString@RegistryHelper@Utils@@QAEPADPAD0PAI0@Z	100.0000	100.0000	2	6d57166f65fa
registryhelper	?InitializeLastKey@RegistryHelper@Utils@@QAEHPAD@Z	100.0000	100.0000	2	9931b710cfe6
registryhelper	?Open@RegistryHelper@Utils@@QAEHPAD000PAX0@Z	100.0000	100.0000	2	0a0d48abcda2
registryhelper	?SetValueDword@RegistryHelper@Utils@@QAEHPADK@Z	100.0000	100.0000	2	69c48cf4e5fd
registryhelper	?SetValueString@RegistryHelper@Utils@@QAEHPAD0@Z	100.0000	100.0000	2	f057654c35f0
rezmgr	??0CRezDir@@QAE@PAX0@Z	78.9091	78.9091	3	58036851850b
rezmgr	??0CRezItm@@QAE@PAX@Z	100.0000	100.0000	2	09a5a21b55f2
rezmgr	??0CRezItmBase@@QAE@PAX@Z	100.0000	100.0000	2	5c97ae825121
rezmgr	?FindEntry@CRezDir@@QAEHPAD@Z	100.0000	100.0000	2	60b2d1507285
rezmgr	?HandleDebugPosition@RezMgr@@QAEHXZ	93.1667	93.1667	1	131d2f21fc35
rezmgr	?Load@CRezDirNode@@QAEHH@Z	100.0000	100.0000	2	4fa7c31c5c4e
rezmgr	?MakeImageKey@RezMgr@@QAEHPAXPAD0@Z	100.0000	100.0000	2	c7c8e77f0a0e
rezmgr	?MakeRezPath@RezMgr@@QAEHXZ	92.7923	92.7923	2	c82168211044
rezmgr	?PerFrameTick@RezMgr@@UAEHXZ	100.0000	100.0000	2	ceb4a179e52b
rezmgr	?Stub_13b0c0@CRezDir@@QAEXXZ	0.2139	0.2139	1	34a9ea0f6ebf
sbi_rectonly	??0CSBI_RectOnly@@QAE@XZ	100.0000	100.0000	2	93eacaa6d856
sbi_rectonly	?Stub_0ffde0@CSBI_RectOnly@@QAEXXZ	0.2119	0.2119	1	b1064f8a97e6
spriteloaders	?LoadLoadingBarSprite@CLoadingBar@@QAEHXZ	95.8064	95.8064	2	3fb41fc89a9e
spriteloaders	?LoadTimerSprite@CTimer@@QAEHHH@Z	96.5217	96.5217	2	9c012a8e626b
statusbaritem	??0CStatusBarItem@@QAE@XZ	100.0000	100.0000	2	c1f37a1c5d22
tileswitchlogic	??0CTileTriggerSwitchLogic@@QAE@XZ	90.7273	90.7273	1	b2b57f6b22d4
tileswitchlogic	?FindIndexByKey@CTileTriggerSwitchLogic@@QAEHH@Z	99.9231	99.9231	1	d93f0b5ccc4d
tiletriggerlogic	??0CTileTriggerLogic@@QAE@XZ	100.0000	100.0000	2	ac86faf71828
trees	__tr_flush_block	100.0000	100.0000	1	54a1b09eba2f
trees	__tr_stored_block	100.0000	100.0000	1	36d19f528991
trees	__tr_tally	100.0000	100.0000	1	37e4574f1981
trees	_bi_reverse	100.0000	100.0000	1	eb8e22915664
trees	_bi_windup	100.0000	100.0000	1	9f74cfcfbe85
trees	_build_bl_tree	100.0000	100.0000	1	11325a0242f5
trees	_build_tree	100.0000	100.0000	1	371e1404cbb9
trees	_compress_block	100.0000	100.0000	1	862c23a58de0
trees	_copy_block	100.0000	100.0000	1	740c255025df
trees	_gen_bitlen	100.0000	100.0000	1	f40135b60df9
trees	_gen_codes	100.0000	100.0000	1	519e57ded766
trees	_init_block	100.0000	100.0000	1	bf39c85eec8d
trees	_pqdownheap	100.0000	100.0000	1	686ba7568454
trees	_scan_tree	100.0000	100.0000	1	383047072868
trees	_send_all_trees	100.0000	100.0000	1	4943fa3be295
trees	_send_tree	100.0000	100.0000	1	0a0643654ea9
trees	_set_data_type	100.0000	100.0000	1	167de8f88841
uncompr	_uncompress	100.0000	100.0000	1	b40cccad8cc9
unknownsalazar	?initializeUnknownLookupTable@UnknownSalazar@@SAXXZ	96.0000	96.0000	1	f17e344e2cb8
videoconfig	?LoadVideoResolutionConfig@@YAXPAXHH@Z	97.2737	97.2737	2	b5f87a4422b3
videoconfig	?SaveVideoResolutionConfig@@YAXPAX0@Z	88.8148	88.8148	2	f23834318d3e
winapi	?ActiveWait@WinAPI@Utils@@YAXI@Z	100.0000	100.0000	2	023a773a8fc4
winapi	?FileExists@WinAPI@Utils@@YAHPAD@Z	100.0000	100.0000	2	ae0ff4e1606a
winapi	?GetGruntzDriveLetter@WinAPI@Utils@@YADXZ	98.4234	98.4234	2	0be55c16aa10
winapi	?IsGruntzCDInAnyDrive@WinAPI@Utils@@YAHXZ	100.0000	100.0000	2	593071f9260a
winapi	?Stub_118ce0@WinAPI@Utils@@YAXXZ	0.6494	0.6494	1	8574343d9c1e
winmain	_WinMain@16	100.0000	100.0000	2	226ad1be50fa
wormhole	?LoadColors@CWormhole@@QAEXXZ	100.0000	100.0000	2	56c16dc50e0c
wormhole	?Stub_03fc70@CWormhole@@QAEXXZ	0.3333	0.3333	1	c7b5e7bdbb59
wormhole	?Stub_03fed0@CWormhole@@QAEXXZ	0.6349	0.6349	1	2e7d63db5f77
wormhole	?Stub_0412c0@CWormhole@@QAEXXZ	3.5714	3.5714	1	186ef9384274
wwdfile	?ReadPlane@CGameLevelPlanes@@QAEPAVCPlane@@PAX00@Z	99.5362	99.5362	2	0be60d60927f
wwdfile	?WwdFile_CheckHeader@@YGHPBDPAX@Z	99.9872	99.9872	2	75bf99f39773
wwdfile	?WwdFile_IsValidWwd@@YGHPBDPAX@Z	100.0000	100.0000	2	2aadfc3be57b
wwdfile	_WwdFile_InflateMainBlock@12	88.7400	88.7400	2	26d8c812c3cf
zutil	_zcalloc	100.0000	100.0000	1	55f82c5a172f
zutil	_zcfree	100.0000	100.0000	1	e741567a7e95
